timestamp,id_equipo,t_ambiente_C,t_interior_C,delta_t_cond_C,eta_compresor,cop,temp_descarga_C,trabajo_kW,calor_extraido_kW,calidad_evap,estado
2025-12-19 11:39:45,CAMARA_01_CARNES,11.3,-17.9,15.0,0.748,3.49,44.3,5.203,18.166,0.284,NORMAL
2025-12-19 11:39:45,CAMARA_02_LACTEOS,11.3,4.0,15.0,0.741,8.22,34.1,1.602,13.161,0.159,NORMAL
2025-12-19 11:39:45,CAMARA_03_VERDURAS,11.3,3.9,15.0,0.747,8.28,33.9,1.589,13.161,0.159,NORMAL
2025-12-19 12:39:45,CAMARA_01_CARNES,9.7,-18.3,15.0,0.732,3.58,43.2,5.145,18.44,0.274,NORMAL
2025-12-19 12:39:45,CAMARA_02_LACTEOS,9.7,4.3,16.5,0.726,8.12,34.3,1.624,13.178,0.158,NORMAL
2025-12-19 12:39:45,CAMARA_03_VERDURAS,9.7,3.9,15.0,0.752,9.06,31.7,1.473,13.344,0.147,NORMAL
2025-12-19 13:39:45,CAMARA_01_CARNES,14.4,-17.8,15.0,0.721,3.08,49.8,5.718,17.632,0.305,NORMAL
2025-12-19 13:39:45,CAMARA_02_LACTEOS,14.4,3.8,15.0,0.766,7.33,37.3,1.747,12.805,0.181,NORMAL
2025-12-19 13:39:45,CAMARA_03_VERDURAS,14.4,4.2,15.0,0.721,6.9,38.6,1.857,12.805,0.181,NORMAL
2025-12-19 14:39:45,CAMARA_01_CARNES,11.7,-18.1,20.6,0.769,3.04,50.3,5.635,17.135,0.325,ADVERTENCIA
2025-12-19 14:39:45,CAMARA_02_LACTEOS,11.7,4.3,15.0,0.741,8.06,34.6,1.628,13.116,0.162,NORMAL
2025-12-19 14:39:45,CAMARA_03_VERDURAS,11.7,4.3,15.0,0.728,7.91,34.9,1.657,13.116,0.162,NORMAL
2025-12-19 15:39:45,CAMARA_01_CARNES,13.6,-17.7,15.0,0.738,3.23,47.7,5.506,17.77,0.3,NORMAL
2025-12-19 15:39:45,CAMARA_02_LACTEOS,13.6,3.7,17.1,0.721,6.51,40.3,1.945,12.651,0.191,NORMAL
2025-12-19 15:39:45,CAMARA_03_VERDURAS,13.6,4.4,15.0,0.763,7.57,36.4,1.704,12.897,0.175,NORMAL
2025-12-19 16:39:45,CAMARA_01_CARNES,12.9,-17.7,15.0,0.727,3.25,47.5,5.513,17.891,0.295,NORMAL
2025-12-19 16:39:45,CAMARA_02_LACTEOS,12.9,3.8,15.0,0.756,7.76,35.7,1.673,12.978,0.17,NORMAL
2025-12-19 16:39:45,CAMARA_03_VERDURAS,12.9,4.4,15.0,0.743,7.62,36.0,1.702,12.978,0.17,NORMAL
2025-12-19 17:39:45,CAMARA_01_CARNES,13.9,-18.2,15.0,0.744,3.23,47.7,5.49,17.718,0.302,NORMAL
2025-12-19 17:39:45,CAMARA_02_LACTEOS,13.9,3.8,15.0,0.752,7.36,37.1,1.748,12.863,0.178,NORMAL
2025-12-19 17:39:45,CAMARA_03_VERDURAS,13.9,4.5,15.0,0.744,7.28,37.3,1.767,12.863,0.178,NORMAL
2025-12-19 18:39:45,CAMARA_01_CARNES,13.6,-18.2,17.7,0.741,3.0,50.9,5.756,17.296,0.319,NORMAL
2025-12-19 18:39:45,CAMARA_02_LACTEOS,13.6,3.8,15.0,0.768,7.62,36.3,1.693,12.897,0.175,NORMAL
2025-12-19 18:39:45,CAMARA_03_VERDURAS,13.6,4.4,15.0,0.751,7.45,36.7,1.731,12.897,0.175,NORMAL
2025-12-19 19:39:45,CAMARA_01_CARNES,14.9,-18.1,16.8,0.756,3.04,50.4,5.676,17.234,0.321,NORMAL
2025-12-19 19:39:45,CAMARA_02_LACTEOS,14.9,3.8,22.1,0.742,5.22,47.4,2.282,11.923,0.238,ADVERTENCIA
2025-12-19 19:39:45,CAMARA_03_VERDURAS,14.9,3.8,15.0,0.747,6.99,38.5,1.824,12.747,0.185,NORMAL
2025-12-19 20:39:45,CAMARA_01_CARNES,13.6,-18.5,15.0,0.73,3.19,48.2,5.566,17.77,0.3,NORMAL
2025-12-19 20:39:45,CAMARA_02_LACTEOS,13.6,4.3,15.0,0.758,7.52,36.5,1.714,12.897,0.175,NORMAL
2025-12-19 20:39:45,CAMARA_03_VERDURAS,13.6,4.5,17.6,0.736,6.5,40.5,1.937,12.593,0.195,NORMAL
2025-12-19 21:39:45,CAMARA_01_CARNES,13.1,-17.7,15.0,0.756,3.35,46.0,5.325,17.857,0.297,NORMAL
2025-12-19 21:39:45,CAMARA_02_LACTEOS,13.1,3.6,15.0,0.733,7.45,36.6,1.739,12.955,0.172,NORMAL
2025-12-19 21:39:45,CAMARA_03_VERDURAS,13.1,4.5,15.0,0.74,7.52,36.4,1.723,12.955,0.172,NORMAL
2025-12-19 22:39:45,CAMARA_01_CARNES,9.9,-18.3,15.0,0.749,3.64,42.5,5.053,18.406,0.275,NORMAL
2025-12-19 22:39:45,CAMARA_02_LACTEOS,9.9,4.1,15.0,0.744,8.87,32.2,1.502,13.321,0.148,NORMAL
2025-12-19 22:39:45,CAMARA_03_VERDURAS,9.9,4.4,15.0,0.76,9.06,31.8,1.47,13.321,0.148,NORMAL
2025-12-19 23:39:45,CAMARA_01_CARNES,12.0,-17.6,15.0,0.732,3.35,46.1,5.384,18.046,0.289,NORMAL
2025-12-19 23:39:45,CAMARA_02_LACTEOS,12.0,3.6,15.0,0.734,7.86,35.2,1.664,13.081,0.164,NORMAL
2025-12-19 23:39:45,CAMARA_03_VERDURAS,12.0,4.1,15.0,0.727,7.79,35.4,1.68,13.081,0.164,NORMAL
2025-12-20 00:39:45,CAMARA_01_CARNES,6.6,-18.1,15.0,0.744,4.0,38.6,4.743,18.968,0.253,NORMAL
2025-12-20 00:39:45,CAMARA_02_LACTEOS,6.6,4.2,15.0,0.743,10.69,28.0,1.281,13.696,0.124,NORMAL
2025-12-20 00:39:45,CAMARA_03_VERDURAS,6.6,3.9,19.8,0.737,8.15,34.3,1.615,13.155,0.159,NORMAL
2025-12-20 01:39:45,CAMARA_01_CARNES,10.7,-17.9,15.0,0.742,3.53,43.8,5.179,18.269,0.28,NORMAL
2025-12-20 01:39:45,CAMARA_02_LACTEOS,10.7,3.6,15.0,0.72,8.23,33.9,1.607,13.23,0.154,NORMAL
2025-12-20 01:39:45,CAMARA_03_VERDURAS,10.7,4.0,15.0,0.726,8.3,33.7,1.594,13.23,0.154,NORMAL
2025-12-20 02:39:45,CAMARA_01_CARNES,9.4,-17.7,16.9,0.724,3.38,45.7,5.371,18.173,0.284,NORMAL
2025-12-20 02:39:45,CAMARA_02_LACTEOS,9.4,4.0,17.9,0.727,7.68,35.7,1.7,13.048,0.166,NORMAL
2025-12-20 02:39:45,CAMARA_03_VERDURAS,9.4,3.9,15.0,0.769,9.41,31.0,1.421,13.378,0.145,NORMAL
2025-12-20 03:39:45,CAMARA_01_CARNES,11.3,-18.0,15.0,0.764,3.57,43.4,5.094,18.166,0.284,NORMAL
2025-12-20 03:39:45,CAMARA_02_LACTEOS,11.3,4.3,19.9,0.746,6.6,40.1,1.909,12.598,0.195,NORMAL
2025-12-20 03:39:45,CAMARA_03_VERDURAS,11.3,4.1,15.0,0.76,8.43,33.6,1.561,13.161,0.159,NORMAL
2025-12-20 04:39:45,CAMARA_01_CARNES,9.6,-18.0,15.0,0.751,3.69,41.9,5.004,18.457,0.273,NORMAL
2025-12-20 04:39:45,CAMARA_02_LACTEOS,9.6,3.7,15.0,0.762,9.23,31.4,1.447,13.355,0.146,NORMAL
2025-12-20 04:39:45,CAMARA_03_VERDURAS,9.6,4.0,16.7,0.767,8.51,33.4,1.547,13.161,0.159,NORMAL
2025-12-20 05:39:45,CAMARA_01_CARNES,8.5,-18.5,15.0,0.75,3.8,40.6,4.902,18.645,0.266,NORMAL
2025-12-20 05:39:45,CAMARA_02_LACTEOS,8.5,4.2,15.0,0.757,9.75,30.1,1.383,13.481,0.138,NORMAL
2025-12-20 05:39:45,CAMARA_03_VERDURAS,8.5,3.6,15.0,0.767,9.87,29.9,1.366,13.481,0.138,NORMAL
2025-12-20 06:39:45,CAMARA_01_CARNES,9.8,-17.9,15.0,0.766,3.74,41.4,4.929,18.423,0.274,NORMAL
2025-12-20 06:39:45,CAMARA_02_LACTEOS,9.8,4.4,15.0,0.749,8.98,31.9,1.485,13.333,0.148,NORMAL
2025-12-20 06:39:45,CAMARA_03_VERDURAS,9.8,4.4,15.0,0.761,9.12,31.7,1.463,13.333,0.148,NORMAL
2025-12-20 07:39:45,CAMARA_01_CARNES,10.8,-18.0,15.0,0.734,3.48,44.4,5.246,18.252,0.281,NORMAL
2025-12-20 07:39:45,CAMARA_02_LACTEOS,10.8,4.4,15.0,0.73,8.3,33.7,1.592,13.219,0.155,NORMAL
2025-12-20 07:39:45,CAMARA_03_VERDURAS,10.8,4.0,15.0,0.732,8.32,33.7,1.588,13.219,0.155,NORMAL
2025-12-20 08:39:45,CAMARA_01_CARNES,11.0,-18.0,15.0,0.724,3.41,45.3,5.344,18.218,0.282,NORMAL
2025-12-20 08:39:45,CAMARA_02_LACTEOS,11.0,4.4,16.2,0.727,7.71,35.6,1.694,13.057,0.165,NORMAL
2025-12-20 08:39:45,CAMARA_03_VERDURAS,11.0,4.0,15.0,0.732,8.25,33.9,1.6,13.196,0.156,NORMAL
2025-12-20 09:39:45,CAMARA_01_CARNES,10.3,-17.9,15.0,0.769,3.7,41.8,4.957,18.338,0.278,NORMAL
2025-12-20 09:39:45,CAMARA_02_LACTEOS,10.3,3.9,15.0,0.752,8.78,32.5,1.512,13.276,0.151,NORMAL
2025-12-20 09:39:45,CAMARA_03_VERDURAS,10.3,4.3,15.0,0.745,8.7,32.7,1.526,13.276,0.151,NORMAL
2025-12-20 10:39:45,CAMARA_01_CARNES,12.2,-18.0,15.0,0.757,3.45,44.8,5.226,18.012,0.291,NORMAL
2025-12-20 10:39:45,CAMARA_02_LACTEOS,12.2,4.4,15.0,0.751,7.97,34.9,1.639,13.058,0.165,NORMAL
2025-12-20 10:39:45,CAMARA_03_VERDURAS,12.2,4.2,15.0,0.73,7.75,35.5,1.686,13.058,0.165,NORMAL
2025-12-20 11:39:45,CAMARA_01_CARNES,12.3,-18.4,15.0,0.757,3.43,45.0,5.239,17.994,0.291,NORMAL
2025-12-20 11:39:45,CAMARA_02_LACTEOS,12.3,4.3,15.0,0.731,7.72,35.6,1.691,13.047,0.166,NORMAL
2025-12-20 11:39:45,CAMARA_03_VERDURAS,12.3,4.3,15.0,0.722,7.62,35.9,1.712,13.047,0.166,NORMAL
2025-12-20 12:39:45,CAMARA_01_CARNES,13.1,-18.3,15.0,0.769,3.41,45.3,5.237,17.857,0.297,NORMAL
2025-12-20 12:39:45,CAMARA_02_LACTEOS,13.1,4.4,15.0,0.729,7.41,36.7,1.748,12.955,0.172,NORMAL
2025-12-20 12:39:45,CAMARA_03_VERDURAS,13.1,3.7,15.0,0.755,7.67,36.0,1.688,12.955,0.172,NORMAL
2025-12-20 13:39:45,CAMARA_01_CARNES,11.9,-17.8,15.0,0.741,3.4,45.4,5.314,18.063,0.288,NORMAL
2025-12-20 13:39:45,CAMARA_02_LACTEOS,11.9,4.4,15.0,0.748,8.05,34.6,1.626,13.093,0.163,NORMAL
2025-12-20 13:39:45,CAMARA_03_VERDURAS,11.9,4.1,16.1,0.762,7.76,35.7,1.669,12.961,0.171,NORMAL
2025-12-20 14:39:45,CAMARA_01_CARNES,12.1,-18.4,16.6,0.741,3.23,47.7,5.495,17.748,0.301,NORMAL
2025-12-20 14:39:45,CAMARA_02_LACTEOS,12.1,3.8,15.0,0.748,7.97,34.9,1.64,13.07,0.164,NORMAL
2025-12-20 14:39:45,CAMARA_03_VERDURAS,12.1,3.6,15.0,0.733,7.81,35.3,1.672,13.07,0.164,NORMAL
2025-12-20 15:39:45,CAMARA_01_CARNES,14.8,-17.8,15.0,0.763,3.23,47.7,5.439,17.563,0.308,NORMAL
2025-12-20 15:39:45,CAMARA_02_LACTEOS,14.8,4.2,15.0,0.73,6.86,38.9,1.86,12.759,0.184,NORMAL
2025-12-20 15:39:45,CAMARA_03_VERDURAS,14.8,4.0,16.8,0.761,6.61,40.2,1.899,12.546,0.198,NORMAL
2025-12-20 16:39:45,CAMARA_01_CARNES,15.0,-17.6,15.0,0.724,3.04,50.4,5.759,17.528,0.31,NORMAL
2025-12-20 16:39:45,CAMARA_02_LACTEOS,15.0,3.8,15.0,0.769,7.17,38.0,1.777,12.736,0.186,NORMAL
2025-12-20 16:39:45,CAMARA_03_VERDURAS,15.0,4.3,18.1,0.744,6.07,42.6,2.038,12.371,0.209,NORMAL
2025-12-20 17:39:45,CAMARA_01_CARNES,16.3,-17.5,15.0,0.758,3.07,49.8,5.627,17.302,0.318,NORMAL
2025-12-20 17:39:45,CAMARA_02_LACTEOS,16.3,4.1,15.0,0.751,6.62,40.1,1.902,12.585,0.195,NORMAL
2025-12-20 17:39:45,CAMARA_03_VERDURAS,16.3,4.1,17.3,0.74,5.93,43.3,2.078,12.318,0.213,NORMAL
2025-12-20 18:39:45,CAMARA_01_CARNES,13.4,-18.4,15.0,0.755,3.32,46.5,5.364,17.805,0.299,NORMAL
2025-12-20 18:39:45,CAMARA_02_LACTEOS,13.4,4.1,17.6,0.765,6.83,39.3,1.849,12.621,0.193,NORMAL
2025-12-20 18:39:45,CAMARA_03_VERDURAS,13.4,4.4,17.5,0.761,6.82,39.3,1.853,12.632,0.192,NORMAL
2025-12-20 19:39:45,CAMARA_01_CARNES,14.5,-17.8,15.0,0.75,3.2,48.1,5.509,17.615,0.306,NORMAL
2025-12-20 19:39:45,CAMARA_02_LACTEOS,14.5,3.8,17.7,0.729,6.18,41.9,2.02,12.482,0.202,NORMAL
2025-12-20 19:39:45,CAMARA_03_VERDURAS,14.5,3.8,15.0,0.722,6.88,38.7,1.859,12.794,0.182,NORMAL
2025-12-20 20:39:45,CAMARA_01_CARNES,12.6,-17.6,15.0,0.729,3.28,47.0,5.469,17.943,0.293,NORMAL
2025-12-20 20:39:45,CAMARA_02_LACTEOS,12.6,4.3,15.0,0.728,7.58,36.1,1.717,13.012,0.168,NORMAL
2025-12-20 20:39:45,CAMARA_03_VERDURAS,12.6,3.9,15.0,0.754,7.84,35.4,1.66,13.012,0.168,NORMAL
2025-12-20 21:39:45,CAMARA_01_CARNES,11.7,-17.8,15.0,0.76,3.51,44.1,5.161,18.098,0.287,NORMAL
2025-12-20 21:39:45,CAMARA_02_LACTEOS,11.7,3.6,15.0,0.763,8.29,34.0,1.582,13.116,0.162,NORMAL
2025-12-20 21:39:45,CAMARA_03_VERDURAS,11.7,4.2,15.0,0.731,7.95,34.9,1.651,13.116,0.162,NORMAL
2025-12-20 22:39:45,CAMARA_01_CARNES,13.2,-17.7,16.7,0.75,3.16,48.6,5.544,17.544,0.309,NORMAL
2025-12-20 22:39:45,CAMARA_02_LACTEOS,13.2,4.2,17.1,0.734,6.74,39.4,1.884,12.697,0.188,NORMAL
2025-12-20 22:39:45,CAMARA_03_VERDURAS,13.2,4.4,15.0,0.757,7.65,36.0,1.691,12.943,0.173,NORMAL
2025-12-20 23:39:45,CAMARA_01_CARNES,12.6,-17.5,15.0,0.745,3.35,46.0,5.353,17.943,0.293,NORMAL
2025-12-20 23:39:45,CAMARA_02_LACTEOS,12.6,3.8,15.0,0.764,7.95,35.1,1.638,13.012,0.168,NORMAL
2025-12-20 23:39:45,CAMARA_03_VERDURAS,12.6,3.6,15.0,0.734,7.64,35.9,1.704,13.012,0.168,NORMAL
2025-12-21 00:39:45,CAMARA_01_CARNES,10.8,-18.2,15.0,0.724,3.43,45.0,5.319,18.252,0.281,NORMAL
2025-12-21 00:39:45,CAMARA_02_LACTEOS,10.8,4.2,15.0,0.743,8.45,33.4,1.564,13.219,0.155,NORMAL
2025-12-21 00:39:45,CAMARA_03_VERDURAS,10.8,3.9,15.0,0.735,8.35,33.6,1.582,13.219,0.155,NORMAL
2025-12-21 01:39:45,CAMARA_01_CARNES,7.6,-17.7,15.0,0.768,4.01,38.5,4.691,18.798,0.26,NORMAL
2025-12-21 01:39:45,CAMARA_02_LACTEOS,7.6,4.5,16.7,0.73,8.97,31.8,1.492,13.386,0.144,NORMAL
2025-12-21 01:39:45,CAMARA_03_VERDURAS,7.6,4.0,16.6,0.72,8.92,31.9,1.502,13.403,0.143,NORMAL
2025-12-21 02:39:45,CAMARA_01_CARNES,11.3,-18.3,15.0,0.729,3.41,45.4,5.334,18.166,0.284,NORMAL
2025-12-21 02:39:45,CAMARA_02_LACTEOS,11.3,3.6,15.0,0.757,8.39,33.7,1.568,13.161,0.159,NORMAL
2025-12-21 02:39:45,CAMARA_03_VERDURAS,11.3,4.1,15.0,0.725,8.04,34.5,1.636,13.161,0.159,NORMAL
2025-12-21 03:39:45,CAMARA_01_CARNES,12.7,-17.7,17.9,0.769,3.18,48.3,5.477,17.416,0.314,NORMAL
2025-12-21 03:39:45,CAMARA_02_LACTEOS,12.7,3.5,15.0,0.729,7.54,36.2,1.723,13.001,0.169,NORMAL
2025-12-21 03:39:45,CAMARA_03_VERDURAS,12.7,3.8,15.0,0.725,7.51,36.3,1.732,13.001,0.169,NORMAL
2025-12-21 04:39:45,CAMARA_01_CARNES,12.3,-17.9,16.6,0.724,3.14,49.0,5.645,17.716,0.302,NORMAL
2025-12-21 04:39:45,CAMARA_02_LACTEOS,12.3,3.7,15.0,0.723,7.64,35.8,1.709,13.047,0.166,NORMAL
2025-12-21 04:39:45,CAMARA_03_VERDURAS,12.3,3.5,15.0,0.726,7.66,35.8,1.702,13.047,0.166,NORMAL
2025-12-21 05:39:45,CAMARA_01_CARNES,8.8,-18.5,15.0,0.726,3.65,42.4,5.095,18.594,0.268,NORMAL
2025-12-21 05:39:45,CAMARA_02_LACTEOS,8.8,4.4,15.0,0.745,9.43,30.7,1.425,13.446,0.14,NORMAL
2025-12-21 05:39:45,CAMARA_03_VERDURAS,8.8,3.7,15.0,0.749,9.48,30.7,1.419,13.446,0.14,NORMAL
2025-12-21 06:39:45,CAMARA_01_CARNES,9.7,-18.3,15.0,0.722,3.53,43.8,5.22,18.44,0.274,NORMAL
2025-12-21 06:39:45,CAMARA_02_LACTEOS,9.7,3.9,15.0,0.754,9.08,31.7,1.47,13.344,0.147,NORMAL
2025-12-21 06:39:45,CAMARA_03_VERDURAS,9.7,4.4,15.0,0.757,9.12,31.6,1.463,13.344,0.147,NORMAL
2025-12-21 07:39:45,CAMARA_01_CARNES,10.6,-17.8,15.0,0.767,3.66,42.3,5.002,18.286,0.28,NORMAL
2025-12-21 07:39:45,CAMARA_02_LACTEOS,10.6,4.2,15.0,0.741,8.51,33.2,1.556,13.241,0.153,NORMAL
2025-12-21 07:39:45,CAMARA_03_VERDURAS,10.6,4.3,15.0,0.75,8.62,32.9,1.536,13.241,0.153,NORMAL
2025-12-21 08:39:45,CAMARA_01_CARNES,11.2,-18.1,16.2,0.744,3.37,45.8,5.337,17.983,0.292,NORMAL
2025-12-21 08:39:45,CAMARA_02_LACTEOS,11.2,3.8,15.0,0.756,8.42,33.6,1.564,13.173,0.158,NORMAL
2025-12-21 08:39:45,CAMARA_03_VERDURAS,11.2,4.3,15.0,0.738,8.23,34.0,1.601,13.173,0.158,NORMAL
2025-12-21 09:39:45,CAMARA_01_CARNES,13.1,-17.6,15.0,0.751,3.33,46.3,5.36,17.857,0.297,NORMAL
2025-12-21 09:39:45,CAMARA_02_LACTEOS,13.1,4.4,16.8,0.746,6.98,38.5,1.826,12.746,0.185,NORMAL
2025-12-21 09:39:45,CAMARA_03_VERDURAS,13.1,4.3,22.4,0.768,5.71,44.7,2.117,12.097,0.227,ADVERTENCIA
2025-12-21 10:39:45,CAMARA_01_CARNES,10.3,-18.2,15.0,0.728,3.5,44.2,5.236,18.338,0.278,NORMAL
2025-12-21 10:39:45,CAMARA_02_LACTEOS,10.3,3.9,15.0,0.769,8.97,32.1,1.48,13.276,0.151,NORMAL
2025-12-21 10:39:45,CAMARA_03_VERDURAS,10.3,3.5,15.0,0.731,8.53,33.0,1.556,13.276,0.151,NORMAL
2025-12-21 11:39:45,CAMARA_01_CARNES,12.8,-17.7,18.1,0.77,3.16,48.6,5.5,17.369,0.316,NORMAL
2025-12-21 11:39:45,CAMARA_02_LACTEOS,12.8,4.1,17.2,0.723,6.74,39.3,1.89,12.739,0.186,NORMAL
2025-12-21 11:39:45,CAMARA_03_VERDURAS,12.8,4.0,17.2,0.764,7.13,38.0,1.787,12.74,0.186,NORMAL
2025-12-21 12:39:45,CAMARA_01_CARNES,15.7,-18.3,17.2,0.729,2.84,53.6,6.002,17.025,0.329,NORMAL
2025-12-21 12:39:45,CAMARA_02_LACTEOS,15.7,3.7,15.0,0.722,6.52,40.3,1.941,12.655,0.191,NORMAL
2025-12-21 12:39:45,CAMARA_03_VERDURAS,15.7,4.0,15.0,0.75,6.77,39.4,1.868,12.655,0.191,NORMAL
2025-12-21 13:39:45,CAMARA_01_CARNES,13.9,-18.0,15.0,0.736,3.19,48.2,5.548,17.718,0.302,NORMAL
2025-12-21 13:39:45,CAMARA_02_LACTEOS,13.9,3.7,17.3,0.742,6.57,40.2,1.917,12.602,0.194,NORMAL
2025-12-21 13:39:45,CAMARA_03_VERDURAS,13.9,3.9,15.0,0.768,7.52,36.6,1.711,12.863,0.178,NORMAL
2025-12-21 14:39:45,CAMARA_01_CARNES,13.3,-18.0,15.0,0.752,3.32,46.5,5.375,17.822,0.298,NORMAL
2025-12-21 14:39:45,CAMARA_02_LACTEOS,13.3,4.4,15.0,0.729,7.33,37.0,1.763,12.932,0.173,NORMAL
2025-12-21 14:39:45,CAMARA_03_VERDURAS,13.3,3.6,15.0,0.739,7.43,36.7,1.739,12.932,0.173,NORMAL
2025-12-21 15:39:45,CAMARA_01_CARNES,14.5,-18.3,15.0,0.768,3.27,47.0,5.381,17.615,0.306,NORMAL
2025-12-21 15:39:45,CAMARA_02_LACTEOS,14.5,3.7,16.9,0.721,6.31,41.2,1.991,12.57,0.196,NORMAL
2025-12-21 15:39:45,CAMARA_03_VERDURAS,14.5,4.1,15.0,0.762,7.26,37.5,1.763,12.794,0.182,NORMAL
2025-12-21 16:39:45,CAMARA_01_CARNES,12.9,-18.3,15.0,0.726,3.24,47.6,5.52,17.891,0.295,NORMAL
2025-12-21 16:39:45,CAMARA_02_LACTEOS,12.9,3.9,15.0,0.768,7.88,35.4,1.648,12.978,0.17,NORMAL
2025-12-21 16:39:45,CAMARA_03_VERDURAS,12.9,3.5,15.0,0.749,7.68,35.9,1.689,12.978,0.17,NORMAL
2025-12-21 17:39:45,CAMARA_01_CARNES,14.3,-18.0,15.0,0.723,3.1,49.6,5.694,17.649,0.305,NORMAL
2025-12-21 17:39:45,CAMARA_02_LACTEOS,14.3,3.8,15.0,0.76,7.31,37.3,1.754,12.817,0.181,NORMAL
2025-12-21 17:39:45,CAMARA_03_VERDURAS,14.3,4.3,15.0,0.756,7.27,37.4,1.763,12.817,0.181,NORMAL
2025-12-21 18:39:45,CAMARA_01_CARNES,17.2,-18.2,15.0,0.732,2.9,52.5,5.912,17.145,0.325,NORMAL
2025-12-21 18:39:45,CAMARA_02_LACTEOS,17.2,4.5,15.0,0.736,6.24,41.7,2.001,12.48,0.202,NORMAL
